lam_N,mu,pole_index,re,im,G_exact_DC,G_exact_DC_imag,mark,D_star,N_star,A_star,S_star
0.5932433716174571,-3.0,2,-0.999890712440428,0.0,0.008761599795868491,0.0,,48.59506575623734,0.0030889966000581704,0.5403959744422341,1.460954746537645
0.5932433716174571,-3.0,3,-192.05028294066852,0.0,0.008761599795868491,0.0,,48.59506575623734,0.0030889966000581704,0.5403959744422341,1.460954746537645
0.6060601873711502,6.0,0,-0.09999999999997072,0.0,-4.174483284774561e-05,0.0,,48.4977579896544,0.0031620617733311564,0.5520704638728459,1.3827644084178805
0.6060601873711502,6.0,1,-0.10000464076006634,0.0,-4.174483284774561e-05,0.0,,48.4977579896544,0.0031620617733311564,0.5520704638728459,1.3827644084178805
0.6060601873711502,6.0,2,-0.9999953373345668,0.0,-4.174483284774561e-05,0.0,,48.4977579896544,0.0031620617733311564,0.5520704638728459,1.3827644084178805
0.6060601873711502,6.0,3,-191.66819942119287,0.0,-4.174483284774561e-05,0.0,,48.4977579896544,0.0031620617733311564,0.5520704638728459,1.3827644084178805
0.6060601873711502,-3.0,0,-0.09027077346245273,0.0,0.010411620985887878,0.0,,48.4977579896544,0.0031620617733311564,0.5520704638728459,1.3827644084178805
0.6060601873711502,-3.0,1,-0.11214667490745334,0.0,0.010411620985887878,0.0,,48.4977579896544,0.0031620617733311564,0.5520704638728459,1.3827644084178805
0.6060601873711502,-3.0,2,-0.9998700539671231,0.0,0.010411620985887878,0.0,,48.4977579896544,0.0031620617733311564,0.5520704638728459,1.3827644084178805
0.6060601873711502,-3.0,3,-191.66591189695055,0.0,0.010411620985887878,0.0,,48.4977579896544,0.0031620617733311564,0.5520704638728459,1.3827644084178805
0.6191539059507716,6.0,0,-0.09999999999993948,0.0,-4.978180081365937e-05,0.0,,48.38575527160194,0.0032378507374188647,0.5639970721917233,1.3081183030449668
0.6191539059507716,6.0,1,-0.1000055342395207,0.0,-4.978180081365937e-05,0.0,,48.38575527160194,0.0032378507374188647,0.5639970721917233,1.3081183030449668
0.6191539059507716,6.0,2,-0.9999944395770061,0.0,-4.978180081365937e-05,0.0,,48.38575527160194,0.0032378507374188647,0.5639970721917233,1.3081183030449668
0.6191539059507716,6.0,3,-191.2258379519905,0.0,-4.978180081365937e-05,0.0,,48.38575527160194,0.0032378507374188647,0.5639970721917233,1.3081183030449668
0.6191539059507716,-3.0,0,-0.08932508078385387,0.0,0.012380878781659003,0.0,,48.38575527160194,0.0032378507374188647,0.5639970721917233,1.3081183030449668
0.6191539059507716,-3.0,1,-0.11317186997108865,0.0,0.012380878781659003,0.0,,48.38575527160194,0.0032378507374188647,0.5639970721917233,1.3081183030449668
0.6191539059507716,-3.0,2,-0.9998453803735313,0.0,0.012380878781659003,0.0,,48.38575527160194,0.0032378507374188647,0.5639970721917233,1.3081183030449668
0.6191539059507716,-3.0,3,-191.2234955946784,0.0,0.012380878781659003,0.0,,48.38575527160194,0.0032378507374188647,0.5639970721917233,1.3081183030449668
0.6325305097451205,6.0,0,-0.10000000000006441,0.0,-5.942378459904339e-05,0.0,,48.25635380456143,0.0033166687357937537,0.5761812238829235,1.2369240522995255
0.6325305097451205,6.0,1,-0.10000660615525574,0.0,-5.942378459904339e-05,0.0,,48.25635380456143,0.0033166687357937537,0.5761812238829235,1.2369240522995255
0.6325305097451205,6.0,2,-0.9999933625055469,0.0,-5.942378459904339e-05,0.0,,48.25635380456143,0.0033166687357937537,0.5761812238829235,1.2369240522995255
0.6325305097451205,6.0,3,-190.71475339403509,0.0,-5.942378459904339e-05,0.0,,48.25635380456143,0.0033166687357937537,0.5761812238829235,1.2369240522995255
0.6325305097451205,-3.0,0,-0.08828911136059635,0.0,0.014731219295016713,0.0,,48.25635380456143,0.0033166687357937537,0.5761812238829235,1.2369240522995255
