pair,param_x,param_y,x,y,n_branches,classification,nonuniform_max_re_lambda,uniform_re_lambda,dominant_lambda_graph
lam_N_x_d_A,lam_N,d_A,0.2,0.6819656468761939,1,stable_homogeneous,-0.09941041866701213,-0.10000000000007651,-3.0
lam_N_x_d_A,lam_N,d_A,0.2,0.7952707287670507,1,stable_homogeneous,-0.0996746306975293,-0.10000000000001152,-3.0
lam_N_x_d_A,lam_N,d_A,0.2,0.9274008667895459,1,stable_homogeneous,-0.09981752155125466,-0.10000000000003462,-3.0
lam_N_x_d_A,lam_N,d_A,0.2,1.0814837471201986,1,stable_homogeneous,-0.09989558362253016,-0.10000000000003834,-3.0
lam_N_x_d_A,lam_N,d_A,0.2,1.2611667048943616,1,stable_homogeneous,-0.09993896124272347,-0.09999999999999998,-3.0
lam_N_x_d_A,lam_N,d_A,0.2,1.4707030612058973,1,stable_homogeneous,-0.09996362055631357,-0.09999999999997125,-3.0
lam_N_x_d_A,lam_N,d_A,0.2,1.7150528045549482,1,stable_homogeneous,-0.09997797650842549,-0.10000000000002231,-3.0
lam_N_x_d_A,lam_N,d_A,0.2,2.0,1,stable_homogeneous,-0.09998651097489661,-0.09999999999992265,-3.0
lam_N_x_d_A,lam_N,d_A,0.23540756358974316,0.05,1,nonuniform_instability,0.05278829631142346,-0.05409340990635489,-3.0
lam_N_x_d_A,lam_N,d_A,0.23540756358974316,0.05830724263090528,1,nonuniform_instability,0.05341705901949526,-0.05382603929426994,-3.0
lam_N_x_d_A,lam_N,d_A,0.23540756358974316,0.06799469086438521,1,nonuniform_instability,0.05235284655505879,-0.05364383673164968,-3.0
lam_N_x_d_A,lam_N,d_A,0.23540756358974316,0.07929165875686216,1,nonuniform_instability,0.04874939724917794,-0.05445587336624747,-3.0
lam_N_x_d_A,lam_N,d_A,0.23540756358974316,0.09246555971486617,1,nonuniform_instability,0.04153001509945201,-0.05911141124244597,-3.0
lam_N_x_d_A,lam_N,d_A,0.23540756358974316,0.1078282365059433,1,nonuniform_instability,0.02998673436167462,-0.07480622116749729,-3.0
lam_N_x_d_A,lam_N,d_A,0.23540756358974316,0.12574334296829354,1,nonuniform_instability,0.016344259789721278,-0.09999999999999987,-3.0
lam_N_x_d_A,lam_N,d_A,0.23540756358974316,0.14663495215346858,1,nonuniform_instability,0.007846049756229974,-0.09999999999999898,-3.0
lam_N_x_d_A,lam_N,d_A,0.23540756358974316,0.17099759466766967,1,nonuniform_instability,0.0033259222243437405,-0.0999999999999983,-3.0
lam_N_x_d_A,lam_N,d_A,0.23540756358974316,0.1994079648317803,1,stable_homogeneous,-0.005840101693753183,-0.09999999999998,-3.0
lam_N_x_d_A,lam_N,d_A,0.23540756358974316,0.23253857175963288,1,stable_homogeneous,-0.02605764728193602,-0.10000000000001544,-3.0
lam_N_x_d_A,lam_N,d_A,0.23540756358974316,0.27117365849266195,1,stable_homogeneous,-0.052435670647538256,-0.10000000000002533,-3.0
lam_N_x_d_A,lam_N,d_A,0.23540756358974316,0.31622776601683794,1,stable_homogeneous,-0.07339271853015339,-0.09999999999999588,-3.0
lam_N_x_d_A,lam_N,d_A,0.23540756358974316,0.3687673815954583,1,stable_homogeneous,-0.08598035634176301,-0.10000000000002447,-3.0
lam_N_x_d_A,lam_N,d_A,0.23540756358974316,0.4300361838610006,1,stable_homogeneous,-0.09272168017830573,-0.09999999999995814,-3.0
lam_N_x_d_A,lam_N,d_A,0.23540756358974316,0.5014844822490394,1,stable_homogeneous,-0.09620833691823694,-0.099999999999965,-3.0
lam_N_x_d_A,lam_N,d_A,0.23540756358974316,0.5848035476425731,1,stable_homogeneous,-0.09800793709052767,-0.10000000000001519,-3.0
lam_N_x_d_A,lam_N,d_A,0.23540756358974316,0.6819656468761939,1,stable_homogeneous,-0.09894524271246219,-0.10000000000001416,-3.0
lam_N_x_d_A,lam_N,d_A,0.23540756358974316,0.7952707287670507,1,stable_homogeneous,-0.09943766284253129,-0.1000000000000117,-3.0
lam_N_x_d_A,lam_N,d_A,0.23540756358974316,0.9274008667895459,1,stable_homogeneous,-0.0996970789517764,-0.09999999999997267,-3.0
lam_N_x_d_A,lam_N,d_A,0.23540756358974316,1.0814837471201986,1,stable_homogeneous,-0.09983383094127672,-0.09999999999997632,-3.0
lam_N_x_d_A,lam_N,d_A,0.23540756358974316,1.2611667048943616,1,stable_homogeneous,-0.09990652827948394,-0.10000000000002916,-3.0
lam_N_x_d_A,lam_N,d_A,0.23540756358974316,1.4707030612058973,1,stable_homogeneous,-0.09994599216191112,-0.10000000000000003,-3.0
lam_N_x_d_A,lam_N,d_A,0.23540756358974316,1.7150528045549482,1,stable_homogeneous,-0.0999680450953124,-0.10000000000008424,-3.0
lam_N_x_d_A,lam_N,d_A,0.23540756358974316,2.0,1,stable_homogeneous,-0.09998073804534313,-0.10000000000001813,-3.0
lam_N_x_d_A,lam_N,d_A,0.2770836049762948,0.05,1,nonuniform_instability,0.05706342863817968,-0.057670532970061375,-3.0
lam_N_x_d_A,lam_N,d_A,0.2770836049762948,0.05830724263090528,1,nonuniform_instability,0.059061276612095794,-0.057988118317217285,-3.0
lam_N_x_d_A,lam_N,d_A,0.2770836049762948,0.06799469086438521,1,nonuniform_instability,0.05990682974136636,-0.05810356503672506,-3.0
lam_N_x_d_A,lam_N,d_A,0.2770836049762948,0.07929165875686216,1,nonuniform_instability,0.05897408952842772,-0.05811879139799636,-3.0
lam_N_x_d_A,lam_N,d_A,0.2770836049762948,0.09246555971486617,1,nonuniform_instability,0.05534472134754291,-0.05867202095857324,-3.0
lam_N_x_d_A,lam_N,d_A,0.2770836049762948,0.1078282365059433,1,nonuniform_instability,0.04778377532841869,-0.062154449477931306,-3.0
lam_N_x_d_A,lam_N,d_A,0.2770836049762948,0.12574334296829354,1,nonuniform_instability,0.03523860937695793,-0.07588144102673766,-3.0
lam_N_x_d_A,lam_N,d_A,0.2770836049762948,0.14663495215346858,1,nonuniform_instability,0.019423063750863542,-0.09999999999999976,-3.0
lam_N_x_d_A,lam_N,d_A,0.2770836049762948,0.17099759466766967,1,nonuniform_instability,0.008676445889501207,-0.10000000000000077,-3.0
lam_N_x_d_A,lam_N,d_A,0.2770836049762948,0.1994079648317803,1,nonuniform_instability,0.0037452047040270465,-0.09999999999999999,-3.0
lam_N_x_d_A,lam_N,d_A,0.2770836049762948,0.23253857175963288,1,stable_homogeneous,-0.005199189971756085,-0.09999999999999794,-3.0
lam_N_x_d_A,lam_N,d_A,0.2770836049762948,0.27117365849266195,1,stable_homogeneous,-0.02515880349819504,-0.10000000000000211,-3.0
lam_N_x_d_A,lam_N,d_A,0.2770836049762948,0.31622776601683794,1,stable_homogeneous,-0.051736043709958934,-0.10000000000005817,-3.0
lam_N_x_d_A,lam_N,d_A,0.2770836049762948,0.3687673815954583,1,stable_homogeneous,-0.07302090110521313,-0.09999999999996216,-3.0
lam_N_x_d_A,lam_N,d_A,0.2770836049762948,0.4300361838610006,1,stable_homogeneous,-0.08580677150547472,-0.1000000000000429,-3.0
lam_N_x_d_A,lam_N,d_A,0.2770836049762948,0.5014844822490394,1,stable_homogeneous,-0.09265428723056474,-0.10000000000002048,-3.0
lam_N_x_d_A,lam_N,d_A,0.2770836049762948,0.5848035476425731,1,stable_homogeneous,-0.09619839375926556,-0.09999999999998412,-3.0
lam_N_x_d_A,lam_N,d_A,0.2770836049762948,0.6819656468761939,1,stable_homogeneous,-0.09802663540095334,-0.10000000000001384,-3.0
lam_N_x_d_A,lam_N,d_A,0.2770836049762948,0.7952707287670507,1,stable_homogeneous,-0.09897439594610925,-0.10000000000004286,-3.0
lam_N_x_d_A,lam_N,d_A,0.2770836049762948,0.9274008667895459,1,stable_homogeneous,-0.09946617403790955,-0.10000000000000356,-3.0
lam_N_x_d_A,lam_N,d_A,0.2770836049762948,1.0814837471201986,1,stable_homogeneous,-0.09971961395656312,-0.10000000000000804,-3.0
lam_N_x_d_A,lam_N,d_A,0.2770836049762948,1.2611667048943616,1,stable_homogeneous,-0.09984948795166644,-0.10000000000006044,-3.0
lam_N_x_d_A,lam_N,d_A,0.2770836049762948,1.4707030612058973,1,stable_homogeneous,-0.09991665344590221,-0.10000000000000239,-3.0
lam_N_x_d_A,lam_N,d_A,0.2770836049762948,1.7150528045549482,1,stable_homogeneous,-0.09995232935712359,-0.10000000000002171,-3.0
lam_N_x_d_A,lam_N,d_A,0.2770836049762948,2.0,1,stable_homogeneous,-0.09997196738782495,-0.09999999999998531,-3.0
lam_N_x_d_A,lam_N,d_A,0.32613788179066194,0.05,1,nonuniform_instability,0.060487003386224765,-0.06077736016582825,-3.0
lam_N_x_d_A,lam_N,d_A,0.32613788179066194,0.05830724263090528,1,nonuniform_instability,0.06352357537670467,-0.061795292675158854,-3.0
lam_N_x_d_A,lam_N,d_A,0.32613788179066194,0.06799469086438521,1,nonuniform_instability,0.0658028061756891,-0.06268976370803547,-3.0
lam_N_x_d_A,lam_N,d_A,0.32613788179066194,0.07929165875686216,1,nonuniform_instability,0.06688525194767626,-0.06337057975752243,-3.0
lam_N_x_d_A,lam_N,d_A,0.32613788179066194,0.09246555971486617,1,nonuniform_instability,0.06611439434215637,-0.06382057068935568,-3.0
lam_N_x_d_A,lam_N,d_A,0.32613788179066194,0.1078282365059433,1,nonuniform_instability,0.06250914009113545,-0.06440632351363544,-3.0
lam_N_x_d_A,lam_N,d_A,0.32613788179066194,0.12574334296829354,1,nonuniform_instability,0.0546890587031384,-0.06696145483451599,-3.0
lam_N_x_d_A,lam_N,d_A,0.32613788179066194,0.14663495215346858,1,nonuniform_instability,0.041253985062601736,-0.07822708020812671,-3.0
lam_N_x_d_A,lam_N,d_A,0.32613788179066194,0.17099759466766967,1,nonuniform_instability,0.02327023105986864,-0.09999999999999952,-3.0
lam_N_x_d_A,lam_N,d_A,0.32613788179066194,0.1994079648317803,1,nonuniform_instability,0.009712065299775455,-0.09999999999999969,-3.0
lam_N_x_d_A,lam_N,d_A,0.32613788179066194,0.23253857175963288,1,nonuniform_instability,0.004157074519044591,-0.0999999999999975,-3.0
lam_N_x_d_A,lam_N,d_A,0.32613788179066194,0.27117365849266195,1,stable_homogeneous,-0.004552562904849652,-0.10000000000000725,-3.0
lam_N_x_d_A,lam_N,d_A,0.32613788179066194,0.31622776601683794,1,stable_homogeneous,-0.024177996181955593,-0.09999999999998267,-3.0
lam_N_x_d_A,lam_N,d_A,0.32613788179066194,0.3687673815954583,1,stable_homogeneous,-0.05090321813856938,-0.10000000000005585,-3.0
lam_N_x_d_A,lam_N,d_A,0.32613788179066194,0.4300361838610006,1,stable_homogeneous,-0.07255021106085875,-0.09999999999998052,-3.0
lam_N_x_d_A,lam_N,d_A,0.32613788179066194,0.5014844822490394,1,stable_homogeneous,-0.08558400855057524,-0.10000000000002054,-3.0
lam_N_x_d_A,lam_N,d_A,0.32613788179066194,0.5848035476425731,1,stable_homogeneous,-0.09256859151227868,-0.09999999999999815,-3.0
lam_N_x_d_A,lam_N,d_A,0.32613788179066194,0.6819656468761939,1,stable_homogeneous,-0.09618477820713178,-0.10000000000001424,-3.0
lam_N_x_d_A,lam_N,d_A,0.32613788179066194,0.7952707287670507,1,stable_homogeneous,-0.09804714867396493,-0.09999999999991788,-3.0
lam_N_x_d_A,lam_N,d_A,0.32613788179066194,0.9274008667895459,1,stable_homogeneous,-0.09900610853578239,-0.10000000000000327,-3.0
lam_N_x_d_A,lam_N,d_A,0.32613788179066194,1.0814837471201986,1,stable_homogeneous,-0.09949593365771019,-0.10000000000003927,-3.0
lam_N_x_d_A,lam_N,d_A,0.32613788179066194,1.2611667048943616,1,stable_homogeneous,-0.09974197519398366,-0.1000000000000294,-3.0
lam_N_x_d_A,lam_N,d_A,0.32613788179066194,1.4707030612058973,1,stable_homogeneous,-0.09986431899672403,-0.09999999999993944,-3.0
lam_N_x_d_A,lam_N,d_A,0.32613788179066194,1.7150528045549482,1,stable_homogeneous,-0.0999259181980927,-0.10000000000005367,-3.0
lam_N_x_d_A,lam_N,d_A,0.32613788179066194,2.0,1,stable_homogeneous,-0.09995799876125945,-0.10000000000001694,-3.0
lam_N_x_d_A,lam_N,d_A,0.3838766207332969,0.05,1,nonuniform_instability,0.06324683362389877,-0.06335083061428076,-3.0
lam_N_x_d_A,lam_N,d_A,0.3838766207332969,0.05830724263090528,1,nonuniform_instability,0.06707611033500603,-0.06499491669014582,-3.0
lam_N_x_d_A,lam_N,d_A,0.3838766207332969,0.06799469086438521,1,nonuniform_instability,0.07043026066585431,-0.06667466995550589,-3.0
lam_N_x_d_A,lam_N,d_A,0.3838766207332969,0.07929165875686216,1,nonuniform_instability,0.07300114813980695,-0.06830005530812192,-3.0
lam_N_x_d_A,lam_N,d_A,0.3838766207332969,0.09246555971486617,1,nonuniform_instability,0.07433528240294976,-0.0697458468588163,-3.0
lam_N_x_d_A,lam_N,d_A,0.3838766207332969,0.1078282365059433,1,nonuniform_instability,0.07375139351167369,-0.07089540976055417,-3.0
lam_N_x_d_A,lam_N,d_A,0.3838766207332969,0.12574334296829354,1,nonuniform_instability,0.07021653843570441,-0.0718624988151001,-3.0
lam_N_x_d_A,lam_N,d_A,0.3838766207332969,0.14663495215346858,1,nonuniform_instability,0.06222308712625402,-0.07388418501428516,-3.0
lam_N_x_d_A,lam_N,d_A,0.3838766207332969,0.17099759466766967,1,nonuniform_instability,0.04803712893587219,-0.08262780829791584,-3.0
lam_N_x_d_A,lam_N,d_A,0.3838766207332969,0.1994079648317803,1,nonuniform_instability,0.027989317028873473,-0.09999999999999969,-3.0
lam_N_x_d_A,lam_N,d_A,0.3838766207332969,0.23253857175963288,1,nonuniform_instability,0.011079728706256882,-0.10000000000000021,-3.0
lam_N_x_d_A,lam_N,d_A,0.3838766207332969,0.27117365849266195,1,nonuniform_instability,0.004562858914712561,-0.0999999999999995,-3.0
lam_N_x_d_A,lam_N,d_A,0.3838766207332969,0.31622776601683794,1,stable_homogeneous,-0.003910731818957769,-0.10000000000001906,-3.0
lam_N_x_d_A,lam_N,d_A,0.3838766207332969,0.3687673815954583,1,stable_homogeneous,-0.023135998839427938,-0.09999999999997831,-3.0
lam_N_x_d_A,lam_N,d_A,0.3838766207332969,0.4300361838610006,1,stable_homogeneous,-0.04995938323683085,-0.10000000000004293,-3.0
lam_N_x_d_A,lam_N,d_A,0.3838766207332969,0.5014844822490394,1,stable_homogeneous,-0.07199699737202314,-0.10000000000002039,-3.0
lam_N_x_d_A,lam_N,d_A,0.3838766207332969,0.5848035476425731,1,stable_homogeneous,-0.08532166786511895,-0.09999999999999822,-3.0
lam_N_x_d_A,lam_N,d_A,0.3838766207332969,0.6819656468761939,1,stable_homogeneous,-0.09246987962357436,-0.10000000000001406,-3.0
lam_N_x_d_A,lam_N,d_A,0.3838766207332969,0.7952707287670507,1,stable_homogeneous,-0.09617047617160962,-0.09999999999998051,-3.0
lam_N_x_d_A,lam_N,d_A,0.3838766207332969,0.9274008667895459,1,stable_homogeneous,-0.098071029038973,-0.10000000000000334,-3.0
lam_N_x_d_A,lam_N,d_A,0.3838766207332969,1.0814837471201986,1,stable_homogeneous,-0.09904084212775408,-0.1000000000000383,-3.0
lam_N_x_d_A,lam_N,d_A,0.3838766207332969,1.2611667048943616,1,stable_homogeneous,-0.09952674549035413,-0.10000000000002982,-3.0
lam_N_x_d_A,lam_N,d_A,0.3838766207332969,1.4707030612058973,1,stable_homogeneous,-0.0997638639931354,-0.10000000000000264,-3.0
lam_N_x_d_A,lam_N,d_A,0.3838766207332969,1.7150528045549482,1,stable_homogeneous,-0.09987818767542862,-0.10000000000008426,-3.0
lam_N_x_d_A,lam_N,d_A,0.3838766207332969,2.0,1,stable_homogeneous,-0.09993431618694926,-0.09999999999998531,-3.0
lam_N_x_d_A,lam_N,d_A,0.45183730002944655,0.05,1,nonuniform_instability,0.06548692136260938,-0.06544310468211342,-3.0
lam_N_x_d_A,lam_N,d_A,0.45183730002944655,0.05830724263090528,1,nonuniform_instability,0.06992756144177603,-0.06759755619995968,-3.0
lam_N_x_d_A,lam_N,d_A,0.45183730002944655,0.06799469086438521,1,nonuniform_instability,0.0740954519469244,-0.06993677900393636,-3.0
lam_N_x_d_A,lam_N,d_A,0.45183730002944655,0.07929165875686216,1,nonuniform_instability,0.07777084301188147,-0.07241365117486681,-3.0
lam_N_x_d_A,lam_N,d_A,0.45183730002944655,0.09246555971486617,1,nonuniform_instability,0.08063785310400325,-0.07493880200041364,-3.0
lam_N_x_d_A,lam_N,d_A,0.45183730002944655,0.1078282365059433,1,nonuniform_instability,0.08223190552356108,-0.07736662434819547,-3.0
lam_N_x_d_A,lam_N,d_A,0.45183730002944655,0.12574334296829354,1,nonuniform_instability,0.08185289925745483,-0.07950491251112474,-3.0
lam_N_x_d_A,lam_N,d_A,0.45183730002944655,0.14663495215346858,1,nonuniform_instability,0.07842788502923856,-0.08124879704220578,-3.0
lam_N_x_d_A,lam_N,d_A,0.45183730002944655,0.17099759466766967,1,nonuniform_instability,0.07034450507196562,-0.08325348230302068,-3.0
lam_N_x_d_A,lam_N,d_A,0.45183730002944655,0.1994079648317803,1,nonuniform_instability,0.055564373409078195,-0.08982704569582436,-3.0
lam_N_x_d_A,lam_N,d_A,0.45183730002944655,0.23253857175963288,1,nonuniform_instability,0.033641649413036344,-0.10000000000000026,-3.0
lam_N_x_d_A,lam_N,d_A,0.45183730002944655,0.27117365849266195,1,nonuniform_instability,0.012968734319318203,-0.09999999999999949,-3.0
lam_N_x_d_A,lam_N,d_A,0.45183730002944655,0.31622776601683794,1,nonuniform_instability,0.00496814634540505,-0.10000000000000035,-3.0
lam_N_x_d_A,lam_N,d_A,0.45183730002944655,0.3687673815954583,1,stable_homogeneous,-0.0032834054287953366,-0.09999999999998595,-3.0
lam_N_x_d_A,lam_N,d_A,0.45183730002944655,0.4300361838610006,1,stable_homogeneous,-0.02205174782353971,-0.0999999999999777,-3.0
lam_N_x_d_A,lam_N,d_A,0.45183730002944655,0.5014844822490394,1,stable_homogeneous,-0.04892332427515816,-0.09999999999999595,-3.0
lam_N_x_d_A,lam_N,d_A,0.45183730002944655,0.5848035476425731,1,stable_homogeneous,-0.07137414912729269,-0.1000000000000295,-3.0
lam_N_x_d_A,lam_N,d_A,0.45183730002944655,0.6819656468761939,1,stable_homogeneous,-0.08502742951330308,-0.10000000000004527,-3.0
lam_N_x_d_A,lam_N,d_A,0.45183730002944655,0.7952707287670507,1,stable_homogeneous,-0.0923626770465778,-0.09999999999998024,-3.0
lam_N_x_d_A,lam_N,d_A,0.45183730002944655,0.9274008667895459,1,stable_homogeneous,-0.09615817998266649,-0.10000000000003512,-3.0
lam_N_x_d_A,lam_N,d_A,0.45183730002944655,1.0814837471201986,1,stable_homogeneous,-0.09809960577631423,-0.10000000000000749,-3.0
lam_N_x_d_A,lam_N,d_A,0.45183730002944655,1.2611667048943616,1,stable_homogeneous,-0.09907881229710296,-0.099999999999966,-3.0
lam_N_x_d_A,lam_N,d_A,0.45183730002944655,1.4707030612058973,1,stable_homogeneous,-0.09955826839714557,-0.10000000000003402,-3.0
lam_N_x_d_A,lam_N,d_A,0.45183730002944655,1.7150528045549482,1,stable_homogeneous,-0.09978498569382756,-0.10000000000005237,-3.0
lam_N_x_d_A,lam_N,d_A,0.45183730002944655,2.0,1,stable_homogeneous,-0.0998910056378847,-0.0999999999999548,-3.0
lam_N_x_d_A,lam_N,d_A,0.5318295896944989,0.05,1,nonuniform_instability,0.06731684115621843,-0.06713480190044989,-3.0
lam_N_x_d_A,lam_N,d_A,0.5318295896944989,0.05830724263090528,1,nonuniform_instability,0.07223449573389308,-0.06969165082359571,-3.0
lam_N_x_d_A,lam_N,d_A,0.5318295896944989,0.06799469086438521,1,nonuniform_instability,0.07702640785150433,-0.07255217654584754,-3.0
lam_N_x_d_A,lam_N,d_A,0.5318295896944989,0.07929165875686216,1,nonuniform_instability,0.0815321745055469,-0.07571158124985863,-3.0
lam_N_x_d_A,lam_N,d_A,0.5318295896944989,0.09246555971486617,1,nonuniform_instability,0.0855266509828198,-0.07913678358205536,-3.0
lam_N_x_d_A,lam_N,d_A,0.5318295896944989,0.1078282365059433,1,nonuniform_instability,0.08868756816221178,-0.08274803848266321,-3.0
lam_N_x_d_A,lam_N,d_A,0.5318295896944989,0.12574334296829354,1,nonuniform_instability,0.09054209623751062,-0.08639425920852725,-3.0
lam_N_x_d_A,lam_N,d_A,0.5318295896944989,0.14663495215346858,1,nonuniform_instability,0.09037712622233178,-0.08983369951605152,-3.0
lam_N_x_d_A,lam_N,d_A,0.5318295896944989,0.17099759466766967,1,nonuniform_instability,0.08709183365395183,-0.09278747566629122,-3.0
lam_N_x_d_A,lam_N,d_A,0.5318295896944989,0.1994079648317803,1,nonuniform_instability,0.07899421765063003,-0.09538663626627784,-3.0
lam_N_x_d_A,lam_N,d_A,0.5318295896944989,0.23253857175963288,1,nonuniform_instability,0.06378386935526954,-0.0999999999999998,-3.0
lam_N_x_d_A,lam_N,d_A,0.5318295896944989,0.27117365849266195,1,nonuniform_instability,0.040240683216709136,-0.09999999999999992,-3.0
lam_N_x_d_A,lam_N,d_A,0.5318295896944989,0.31622776601683794,1,nonuniform_instability,0.015623163862435138,-0.1000000000000001,-3.0
lam_N_x_d_A,lam_N,d_A,0.5318295896944989,0.3687673815954583,1,nonuniform_instability,0.005386287612305255,-0.09999999999999987,-3.0
lam_N_x_d_A,lam_N,d_A,0.5318295896944989,0.4300361838610006,1,stable_homogeneous,-0.002679607343849471,-0.09999999999999522,-3.0
lam_N_x_d_A,lam_N,d_A,0.5318295896944989,0.5014844822490394,1,stable_homogeneous,-0.020942615147637084,-0.09999999999998374,-3.0
lam_N_x_d_A,lam_N,d_A,0.5318295896944989,0.5848035476425731,1,stable_homogeneous,-0.047811410280702155,-0.10000000000004981,-3.0
lam_N_x_d_A,lam_N,d_A,0.5318295896944989,0.6819656468761939,1,stable_homogeneous,-0.07069226092258021,-0.10000000000004515,-3.0
lam_N_x_d_A,lam_N,d_A,0.5318295896944989,0.7952707287670507,1,stable_homogeneous,-0.08470777667306727,-0.10000000000001143,-3.0
lam_N_x_d_A,lam_N,d_A,0.5318295896944989,0.9274008667895459,1,stable_homogeneous,-0.09225107709899992,-0.09999999999997196,-3.0
lam_N_x_d_A,lam_N,d_A,0.5318295896944989,1.0814837471201986,1,stable_homogeneous,-0.09615039878426213,-0.0999999999999758,-3.0
lam_N_x_d_A,lam_N,d_A,0.5318295896944989,1.2611667048943616,1,stable_homogeneous,-0.09813398675901808,-0.09999999999999766,-3.0
lam_N_x_d_A,lam_N,d_A,0.5318295896944989,1.4707030612058973,1,stable_homogeneous,-0.09911998350460131,-0.10000000000003388,-3.0
lam_N_x_d_A,lam_N,d_A,0.5318295896944989,1.7150528045549482,1,stable_homogeneous,-0.09959006100218795,-0.10000000000011612,-3.0
lam_N_x_d_A,lam_N,d_A,0.5318295896944989,2.0,1,stable_homogeneous,-0.09980508402110479,-0.10000000000001703,-3.0
lam_N_x_d_A,lam_N,d_A,0.6259835397745738,0.05,1,nonuniform_instability,0.06882026994498278,-0.06850349772659917,-3.0
lam_N_x_d_A,lam_N,d_A,0.6259835397745738,0.05830724263090528,1,nonuniform_instability,0.07411430692346711,-0.07137464980700331,-3.0
lam_N_x_d_A,lam_N,d_A,0.6259835397745738,0.06799469086438521,1,nonuniform_instability,0.07939109338421392,-0.0746394564690159,-3.0
lam_N_x_d_A,lam_N,d_A,0.6259835397745738,0.07929165875686216,1,nonuniform_instability,0.08453058178758507,-0.07832587000362012,-3.0
lam_N_x_d_A,lam_N,d_A,0.6259835397745738,0.09246555971486617,1,nonuniform_instability,0.08936779433798371,-0.08244767958678562,-3.0
lam_N_x_d_A,lam_N,d_A,0.6259835397745738,0.1078282365059433,1,nonuniform_instability,0.0936726923065826,-0.08699164022278887,-3.0
lam_N_x_d_A,lam_N,d_A,0.6259835397745738,0.12574334296829354,1,nonuniform_instability,0.09711784649789995,-0.09189643254935534,-3.0
lam_N_x_d_A,lam_N,d_A,0.6259835397745738,0.14663495215346858,1,nonuniform_instability,0.09922481226371954,-0.09702009904236167,-3.0
lam_N_x_d_A,lam_N,d_A,0.6259835397745738,0.17099759466766967,1,nonuniform_instability,0.09927300331479387,-0.09999999999999987,-3.0
lam_N_x_d_A,lam_N,d_A,0.6259835397745738,0.1994079648317803,1,nonuniform_instability,0.09614557072993968,-0.09999999999999998,-3.0
lam_N_x_d_A,lam_N,d_A,0.6259835397745738,0.23253857175963288,1,nonuniform_instability,0.0880969333351551,-0.09999999999999995,-3.0
lam_N_x_d_A,lam_N,d_A,0.6259835397745738,0.27117365849266195,1,nonuniform_instability,0.07261684859189135,-0.09999999999999998,-3.0
lam_N_x_d_A,lam_N,d_A,0.6259835397745738,0.31622776601683794,1,nonuniform_instability,0.04775280618890946,-0.09999999999999996,-3.0
lam_N_x_d_A,lam_N,d_A,0.6259835397745738,0.3687673815954583,1,nonuniform_instability,0.01928788930630968,-0.09999999999999996,-3.0
lam_N_x_d_A,lam_N,d_A,0.6259835397745738,0.4300361838610006,1,nonuniform_instability,0.005845825170138239,-0.09999999999999848,-3.0
lam_N_x_d_A,lam_N,d_A,0.6259835397745738,0.5014844822490394,1,stable_homogeneous,-0.002107855585956336,-0.09999999999999845,-3.0
lam_N_x_d_A,lam_N,d_A,0.6259835397745738,0.5848035476425731,1,stable_homogeneous,-0.01982469762887297,-0.09999999999998983,-3.0
lam_N_x_d_A,lam_N,d_A,0.6259835397745738,0.6819656468761939,1,stable_homogeneous,-0.046638354674992576,-0.10000000000008068,-3.0
lam_N_x_d_A,lam_N,d_A,0.6259835397745738,0.7952707287670507,1,stable_homogeneous,-0.06996044534791909,-0.09999999999998015,-3.0
lam_N_x_d_A,lam_N,d_A,0.6259835397745738,0.9274008667895459,1,stable_homogeneous,-0.08436848812834478,-0.10000000000000343,-3.0
lam_N_x_d_A,lam_N,d_A,0.6259835397745738,1.0814837471201986,1,stable_homogeneous,-0.09213896291973432,-0.10000000000000736,-3.0
lam_N_x_d_A,lam_N,d_A,0.6259835397745738,1.2611667048943616,1,stable_homogeneous,-0.09614951585935862,-0.10000000000006043,-3.0
lam_N_x_d_A,lam_N,d_A,0.6259835397745738,1.4707030612058973,1,stable_homogeneous,-0.09817503414991877,-0.10000000000000334,-3.0
lam_N_x_d_A,lam_N,d_A,0.6259835397745738,1.7150528045549482,1,stable_homogeneous,-0.09916407317679109,-0.10000000000002231,-3.0
lam_N_x_d_A,lam_N,d_A,0.6259835397745738,2.0,1,stable_homogeneous,-0.09962163499925664,-0.10000000000004845,-3.0
lam_N_x_d_A,lam_N,d_A,0.7368062997280774,0.05,1,nonuniform_instability,0.07006163145062291,-0.06961466405461914,-3.0
lam_N_x_d_A,lam_N,d_A,0.7368062997280774,0.05830724263090528,1,nonuniform_instability,0.07565569799366738,-0.07273158766412001,-3.0
lam_N_x_d_A,lam_N,d_A,0.7368062997280774,0.06799469086438521,1,nonuniform_instability,0.08131388393538555,-0.07630926219565876,-3.0
lam_N_x_d_A,lam_N,d_A,0.7368062997280774,0.07929165875686216,1,nonuniform_instability,0.08694408276141073,-0.08039923727737483,-3.0
lam_N_x_d_A,lam_N,d_A,0.7368062997280774,0.09246555971486617,1,nonuniform_instability,0.09242190161893479,-0.0850493717390805,-3.0
lam_N_x_d_A,lam_N,d_A,0.7368062997280774,0.1078282365059433,1,nonuniform_instability,0.09757783059541811,-0.09029636169085024,-3.0
lam_N_x_d_A,lam_N,d_A,0.7368062997280774,0.12574334296829354,1,nonuniform_instability,0.10217734736382052,-0.09615267627655721,-3.0
lam_N_x_d_A,lam_N,d_A,0.7368062997280774,0.14663495215346858,1,nonuniform_instability,0.10588895604986873,-0.09999999999999987,-3.0
